2024-02-29T12:52:33,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,4.1,f_cpu.usage.value.core_2,9.9,f_cpu.usage.value.core_3,7.1,f_cpu.usage.value.core_4,7.0,f_cpu.usage.value.core_5,7.3,f_cpu.usage.value.core_6,15.9,f_cpu.usage.value.core_7,7.1,f_cpu.usage.value.core_8,6.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4151.6796875,f_mem.usage.unit,2.0
2024-02-29T12:52:34,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,9.3,f_cpu.usage.value.core_2,17.1,f_cpu.usage.value.core_3,14.0,f_cpu.usage.value.core_4,13.7,f_cpu.usage.value.core_5,19.2,f_cpu.usage.value.core_6,11.2,f_cpu.usage.value.core_7,13.5,f_cpu.usage.value.core_8,13.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4145.15234375,f_mem.usage.unit,2.0
2024-02-29T12:52:35,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.1,f_cpu.usage.value.core_2,7.0,f_cpu.usage.value.core_3,9.4,f_cpu.usage.value.core_4,9.2,f_cpu.usage.value.core_5,10.9,f_cpu.usage.value.core_6,14.0,f_cpu.usage.value.core_7,9.1,f_cpu.usage.value.core_8,11.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4149.953125,f_mem.usage.unit,2.0
2024-02-29T12:52:36,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.1,f_cpu.usage.value.core_2,10.1,f_cpu.usage.value.core_3,10.1,f_cpu.usage.value.core_4,6.2,f_cpu.usage.value.core_5,7.9,f_cpu.usage.value.core_6,8.1,f_cpu.usage.value.core_7,9.0,f_cpu.usage.value.core_8,14.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4157.6484375,f_mem.usage.unit,2.0
2024-02-29T12:52:37,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,20.0,f_cpu.usage.value.core_2,16.7,f_cpu.usage.value.core_3,24.8,f_cpu.usage.value.core_4,12.2,f_cpu.usage.value.core_5,17.2,f_cpu.usage.value.core_6,16.2,f_cpu.usage.value.core_7,30.0,f_cpu.usage.value.core_8,24.8,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4184.8671875,f_mem.usage.unit,2.0
2024-02-29T12:52:38,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.3,f_cpu.usage.value.core_2,15.5,f_cpu.usage.value.core_3,25.2,f_cpu.usage.value.core_4,15.0,f_cpu.usage.value.core_5,10.9,f_cpu.usage.value.core_6,14.9,f_cpu.usage.value.core_7,9.8,f_cpu.usage.value.core_8,12.7,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4191.60546875,f_mem.usage.unit,2.0
2024-02-29T12:52:39,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,14.3,f_cpu.usage.value.core_2,16.0,f_cpu.usage.value.core_3,39.4,f_cpu.usage.value.core_4,31.6,f_cpu.usage.value.core_5,10.3,f_cpu.usage.value.core_6,16.7,f_cpu.usage.value.core_7,25.3,f_cpu.usage.value.core_8,28.6,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4207.625,f_mem.usage.unit,2.0
2024-02-29T12:52:40,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,11.9,f_cpu.usage.value.core_2,6.2,f_cpu.usage.value.core_3,12.0,f_cpu.usage.value.core_4,14.3,f_cpu.usage.value.core_5,5.0,f_cpu.usage.value.core_6,17.2,f_cpu.usage.value.core_7,7.9,f_cpu.usage.value.core_8,5.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4216.47265625,f_mem.usage.unit,2.0
2024-02-29T12:52:41,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,9.3,f_cpu.usage.value.core_2,17.0,f_cpu.usage.value.core_3,9.2,f_cpu.usage.value.core_4,9.9,f_cpu.usage.value.core_5,11.0,f_cpu.usage.value.core_6,21.8,f_cpu.usage.value.core_7,15.7,f_cpu.usage.value.core_8,8.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4206.6015625,f_mem.usage.unit,2.0
2024-02-29T12:52:42,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.0,f_cpu.usage.value.core_2,8.9,f_cpu.usage.value.core_3,5.0,f_cpu.usage.value.core_4,7.1,f_cpu.usage.value.core_5,7.2,f_cpu.usage.value.core_6,11.9,f_cpu.usage.value.core_7,5.2,f_cpu.usage.value.core_8,15.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4195.14453125,f_mem.usage.unit,2.0
2024-02-29T12:52:43,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,4.1,f_cpu.usage.value.core_2,4.0,f_cpu.usage.value.core_3,8.2,f_cpu.usage.value.core_4,4.2,f_cpu.usage.value.core_5,12.0,f_cpu.usage.value.core_6,17.3,f_cpu.usage.value.core_7,5.0,f_cpu.usage.value.core_8,5.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4198.23046875,f_mem.usage.unit,2.0
